,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
1088,False,2021-09-05 15:36:12,main responsibility maintain temperature cool preserve,  vaccines  ,main respons maintain temperatur cool preserv,0.2583333333333333,0.4916666666666667,1
1089,False,2021-09-05 15:36:12,were told these were like unicorn they exactly magic,,were told these were like unicorn they exactli magic,0.5,1.0,1
1090,False,2021-09-05 15:35:43,phase covid vaccination exercise civil society coalition against,,phase covid vaccin exercis civil societi coalit against,0.0,0.0,0
1091,False,2021-09-05 15:30:50,first covid shot done already feeling that connection,  COVIDVaccine  ,first covid shot done alreadi feel that connect,0.25,0.3333333333333333,1
1092,False,2021-09-05 15:26:56,anyone tell where need legitimate,  CovidVaccine    GrapheneOxide  ,anyon tell where need legitim,0.0,0.0,0
1093,False,2021-09-05 15:22:07,coming soon street near covid19 covid covid covid19aus,  COVIDIOTS    COVID      COVID    Covid       COVID  Aus    CovidVaccine    covidsheep  ,come soon street near covid19 covid covid covid19au,0.1,0.4,1
1094,False,2021-09-05 15:18:29,getting second shot tomorrow,  CovidVaccine  ,get second shot tomorrow,0.0,0.0,0
1095,False,2021-09-05 15:17:40,before there data pregnant pregnant took,  CovidVaccine  ,befor there data pregnant pregnant took,0.3333333333333333,0.5,1
1096,False,2021-09-05 15:16:51,funny those used benefit,  CovidVaccine  ,funni those use benefit,0.25,1.0,1
1097,False,2021-09-05 15:15:47,naivety brainless sheep just puke covid19 covid covid covid19aus,  COVID      COVID    Covid       COVID  Aus    CovidVaccine  ,naiveti brainless sheep just puke covid19 covid covid covid19au,0.0,0.0,0
1098,False,2021-09-05 15:13:14,that done please please please implore everybody able please,  COVIDVaccination    CovidVaccine  ,that done pleas pleas pleas implor everybodi abl pleas,0.5,0.625,1
1099,False,2021-09-05 15:13:03,only posting this because completely contrary what been news video,,onli post thi becaus complet contrari what been news video,0.05,0.7,1
1100,False,2021-09-05 15:11:40,friend said exactly same until covid19 himself since,  COVID    ,friend said exactli same until covid19 himself sinc,0.0,0.125,0
1101,False,2021-09-05 15:11:23,post shingles shot feeling really tired achy take this feeling over actually,,post shingl shot feel realli tire achi take thi feel over actual,-0.2,0.39999999999999997,-1
1102,False,2021-09-05 15:10:56,looking production trade distribution world,  CovidVaccine    world  ,look product trade distribut world,0.0,0.0,0
1103,False,2021-09-05 15:04:37,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1104,False,2021-09-05 15:04:15,went through border family first time passport proof,,went through border famili first time passport proof,0.25,0.3333333333333333,1
1105,False,2021-09-05 15:04:11,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1106,False,2021-09-05 15:04:09,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1107,False,2021-09-05 15:04:04,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1108,False,2021-09-05 15:03:54,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1109,False,2021-09-05 15:03:48,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1110,False,2021-09-05 15:03:38,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
1111,False,2021-09-05 15:01:27,among under protect that,  CovidVaccines  ,among under protect that,0.0,0.0,0
1112,True,2021-09-05 15:00:25,stop gove park auburn today 10am another community covid19 vaccination,  Auburn    COVID    ,stop gove park auburn today 10am anoth commun covid19 vaccin,0.0,0.0,0
1113,False,2021-09-05 15:00:00,covid covid19,  FormerGuy    TrumpSupporters    MAGA    MAGAts    Deplorables    Covidiots    COVID    COVID      CovidIsNotOver    Coronavirus  ,covid covid19,0.0,0.0,0
1114,False,2021-09-05 14:59:46,covid19 today,  COVID      Punjab    covidupdates    CovidVaccine  ,covid19 today,0.0,0.0,0
1115,False,2021-09-05 14:59:17,people receive with known fatal human,,peopl receiv with known fatal human,0.0,0.1,0
1116,False,2021-09-05 14:51:45,celebrated first feeling little more human after getting with morning,  SecondDose    Phizer  ,celebr first feel littl more human after get with morn,0.1825,0.43666666666666665,1
1117,False,2021-09-05 14:49:43,know anyone received covid19 vaccine please direct them this link they,  COVID      vaccine  ,know anyon receiv covid19 vaccin pleas direct them thi link they,0.1,0.4,1
1118,True,2021-09-05 14:44:12,where covid,  CovidVaccine  ,where covid,0.0,0.0,0
1119,False,2021-09-05 14:40:24,several have shown mental health anxiety depression among,,sever have shown mental health anxieti depress among,-0.05,0.1,-1
1120,True,2021-09-05 14:33:34,young people often ignore their when they tell them have unprotected drink drive,,young peopl often ignor their when they tell them have unprotect drink drive,0.1,0.4,1
1121,False,2021-09-05 14:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
1122,False,2021-09-05 14:26:18,many when covid19 when half staring,  COVID    ,mani when covid19 when half stare,0.16666666666666669,0.3333333333333333,1
1123,False,2021-09-05 14:26:17,doubt will change tune when with,  GladysMustResignNow  ,doubt will chang tune when with,0.0,0.0,0
1124,False,2021-09-05 14:24:03,trust against covid,,trust against covid,0.0,0.0,0
1125,False,2021-09-05 14:23:32,shame educational covid because your idiot this,  RonDeSantis    shame    covid  ,shame educ covid becaus your idiot thi,-0.275,0.525,-1
1126,False,2021-09-05 14:20:53,1612 from vaccine,  Deaths    CovidVaccine    AdverseReactions    VACCINE  ,1612 from vaccin,0.0,0.0,0
1127,False,2021-09-05 14:20:32,health insurance must increase those have gotten 1000 month,  CovidVaccine  ,health insur must increas those have gotten 1000 month,0.0,0.0,0
1128,False,2021-09-05 14:18:18,covid booster horrific body pain exhaustion mostly,,covid booster horrif bodi pain exhaust mostli,-0.25,0.75,-1
1129,False,2021-09-05 14:16:04,former president covid booster shot fact check,,former presid covid booster shot fact check,0.0,0.0,0
1130,False,2021-09-05 14:15:40,great that during that different stepped,  CovidVaccine  ,great that dure that differ step,0.4,0.675,1
1131,False,2021-09-05 14:12:37,avail help this against covid19 getting important step,  CovidVaccine    COVID    ,avail help thi against covid19 get import step,0.4,1.0,1
1132,False,2021-09-05 14:10:46,covid19tn covid positive today 1592 tested 161583 yesterday,  COVID  TN  ,covid19tn covid posit today 1592 test 161583 yesterday,0.22727272727272727,0.5454545454545454,1
1133,False,2021-09-05 14:08:19,covid19 please listen they know science back front,  nih    Fauci    COVID      CovidVaccine  ,covid19 pleas listen they know scienc back front,0.0,0.0,0
1134,False,2021-09-05 14:06:50,this critical they every every school student,,thi critic they everi everi school student,0.0,0.8,0
1135,False,2021-09-05 14:05:45,million since march 2020 excluding previous know 133k,,million sinc march 2020 exclud previou know 133k,-0.16666666666666666,0.16666666666666666,-1
1136,False,2021-09-05 14:00:02,your need appointment aged most,  CovidVaccine  ,your need appoint age most,0.2,0.45,1
1137,False,2021-09-05 13:50:30,data recently allegedly from canada that small myocarditis risk,,data recent allegedli from canada that small myocard risk,-0.175,0.25,-1
1138,False,2021-09-05 13:49:29,second today very organized efficient procedure hospital here bangkok,,second today veri organ effici procedur hospit here bangkok,0.1,0.15,1
1139,False,2021-09-05 13:42:09,like doing everything they keep people infected,,like do everyth they keep peopl infect,0.0,0.0,0
1140,False,2021-09-05 13:41:46,power tripping,  CovidVaccine  ,power trip,0.0,0.0,0
1141,False,2021-09-05 13:41:40,more covid covid19 corona,  SriLanka    COVID    coronavirus    COVID      Corona    CovidVaccine  ,more covid covid19 corona,0.5,0.5,1
1142,False,2021-09-05 13:41:14,think understand risk concept hedging from,,think understand risk concept hedg from,0.0,0.0,0
1143,False,2021-09-05 13:41:00,grab calling your looking grab your local clinic click right here,,grab call your look grab your local clinic click right here,0.14285714285714285,0.26785714285714285,1
1144,False,2021-09-05 13:40:20,kindly stop your vaccine apartheid policy lift your,  vaccine    tripswaiver  ,kindli stop your vaccin apartheid polici lift your,0.6,0.9,1
1145,False,2021-09-05 13:36:28,ready give population,  CovidVaccine    VaccinePassport  ,readi give popul,0.2,0.5,1
1146,False,2021-09-05 13:35:56,headed fair forget your mask those their first vaccine dose community vaccine,,head fair forget your mask those their first vaccin dose commun vaccin,0.475,0.6166666666666667,1
1147,False,2021-09-05 13:34:23,think might right about cracking world hope wrong sake,,think might right about crack world hope wrong sake,-0.10714285714285715,0.7178571428571429,-1
1148,False,2021-09-05 13:28:01,more likely from heart disease than covid19 about effective enema,  COVID      CovidVaccine  ,more like from heart diseas than covid19 about effect enema,0.3666666666666667,0.7666666666666666,1
1149,False,2021-09-05 13:26:29,booster,  CovidVaccine  ,booster,0.0,0.0,0
1150,False,2021-09-05 13:16:59,goose clean well friend thanks doing this important work,  CovidVaccine  ,goos clean well friend thank do thi import work,0.32222222222222224,0.6333333333333334,1
1151,False,2021-09-05 13:15:00,have been last covid,  CovidVaccine    COVID  ,have been last covid,0.0,0.06666666666666667,0
1152,False,2021-09-05 13:14:01,vaccination certificate,  CovidVaccine  ,vaccin certif,0.0,0.0,0
1153,False,2021-09-05 13:13:37,have yours aged over eligible join,  Lewisham    COVIDVaccine  ,have your age over elig join,-0.1,0.4,-1
1154,False,2021-09-05 13:12:19,this made ¼covidvaccine,  Covidvaccine  ,thi made ¼covidvaccin,0.0,0.0,0
1155,False,2021-09-05 13:05:41,domain sale,  Domain    covidpassport    TrackandTrace    covidshield    vaccinated    staysafe  ,domain sale,0.0,0.0,0
1156,False,2021-09-05 13:04:56,attention pregnant looking appointment pregnant only have,  CovidVaccine    Pfizer  ,attent pregnant look appoint pregnant onli have,0.2222222222222222,0.6666666666666666,1
1157,False,2021-09-05 13:01:35,have been tested wide range people make sure safe effective everyone,  COVIDVaccines  ,have been test wide rang peopl make sure safe effect everyon,0.375,0.6472222222222221,1
1158,False,2021-09-05 13:01:21,have been tested wide range people make sure safe effective everyone,  COVIDVaccines  ,have been test wide rang peopl make sure safe effect everyon,0.375,0.6472222222222221,1
1159,True,2021-09-05 13:01:11,have been tested wide range people make sure safe effective everyone,  COVIDVaccines  ,have been test wide rang peopl make sure safe effect everyon,0.375,0.6472222222222221,1
1160,True,2021-09-05 13:00:00,still plenty time jabbed park festival today open from,,still plenti time jab park festiv today open from,0.0,0.5,0
1161,True,2021-09-05 13:00:00,still plenty time jabbed park festival today open from,,still plenti time jab park festiv today open from,0.0,0.5,0
1162,True,2021-09-05 12:49:58,record million vaccine august month more than those,,record million vaccin august month more than those,0.5,0.5,1
1163,False,2021-09-05 12:48:40,that support covid vaccine should undergo have their,,that support covid vaccin should undergo have their,0.0,0.0,0
1164,False,2021-09-05 12:47:46,fully,  CovidVaccine    GetVaccinated  ,fulli,0.0,0.0,0
1165,False,2021-09-05 12:46:44,leisure taking vaccine long wait busy mixture,,leisur take vaccin long wait busi mixtur,0.025,0.35,1
1166,False,2021-09-05 12:46:04,canton officially going after tell their take covid,,canton offici go after tell their take covid,0.0,0.0,0
1167,False,2021-09-05 12:42:50,interesting paper response heme,  CovidVaccine  ,interest paper respons heme,0.5,0.5,1
1168,False,2021-09-05 12:40:07,drive seeing steady acceleration weekly week ending,  CovidVaccine  ,drive see steadi acceler weekli week end,0.16666666666666666,0.5,1
1169,False,2021-09-05 12:36:26,mask people,  CovidVaccine    lockdown    Mumbai    girgaon    mask  ,mask peopl,0.0,0.0,0
1170,False,2021-09-05 12:34:56,world really should provide people globe basic thing,  world    CovidVaccine    Globe  ,world realli should provid peopl globe basic thing,0.1,0.1625,1
1171,False,2021-09-05 12:34:38,covid covid pandemic,  covid    pandemic    coronavirus    DeltaVariant    CovidVaccine  ,covid covid pandem,0.0,0.0,0
1172,False,2021-09-05 12:34:14,mask people,  CovidVaccine    lockdown    Mumbai    girgaon    mask  ,mask peopl,0.0,0.0,0
1173,False,2021-09-05 12:28:54,beer brought,  psa    getvaccinated    getvaxxed    covidvaccine    beatcovid    staysafe  ,beer brought,0.0,0.0,0
1174,False,2021-09-05 12:27:22,currently seeing vaccine segregation where certain individual have access,,current see vaccin segreg where certain individu have access,0.07142857142857142,0.45714285714285713,1
1175,False,2021-09-05 12:26:37,people agree disagree either this thread worth reading school sensible debate,,peopl agre disagre either thi thread worth read school sensibl debat,0.3,0.1,1
